# Sample I1 = col 7  I2= col 8, mu = ln(I1/I2)
# Energy, Theta, XMU, FLUO, REF, FLUO_RAW, I0, I1, I2, I3
1.210388183593750000e+04 1.546989536285400391e+01 5.001426339149475098e-01 4.891046501373424462e+02 1.449427902698516846e-01 4.656765148804350929e+02 2.456640958786010742e+00 1.489815592765808105e+00 1.288797378540039062e+00 0.000000000000000000e+00
1.210437988281250000e+04 1.546924209594726562e+01 4.993455410003662109e-01 4.996102293173635758e+02 1.448811143636703491e-01 4.743552399679062432e+02 2.455965280532836914e+00 1.490593433380126953e+00 1.289549827575683594e+00 0.000000000000000000e+00
1.210488281250000000e+04 1.546858501434326172e+01 4.989433288574218750e-01 4.685202463638446488e+02 1.443746238946914673e-01 4.457701219598009743e+02 2.456423044204711914e+00 1.491471052169799805e+00 1.290962815284729004e+00 0.000000000000000000e+00
1.210538378906250000e+04 1.546792793273925781e+01 4.984918832778930664e-01 4.953607165516706914e+02 1.444987356662750244e-01 4.714976675591817639e+02 2.456003665924072266e+00 1.491889834403991699e+00 1.291164994239807129e+00 0.000000000000000000e+00
1.210588183593750000e+04 1.546727466583251953e+01 4.976562261581420898e-01 4.976847700892399757e+02 1.445760130882263184e-01 4.733556730202836320e+02 2.454813718795776367e+00 1.492413520812988281e+00 1.291518449783325195e+00 0.000000000000000000e+00
1.210638574218750000e+04 1.546661472320556641e+01 4.971534907817840576e-01 4.924162732648589440e+02 1.446626633405685425e-01 4.692236659792516775e+02 2.455119132995605469e+00 1.493349790573120117e+00 1.292216658592224121e+00 0.000000000000000000e+00
1.210688867187500000e+04 1.546595478057861328e+01 4.967789947986602783e-01 4.792598502177177693e+02 1.446034461259841919e-01 4.566749957288230348e+02 2.454699754714965820e+00 1.493654012680053711e+00 1.292556524276733398e+00 0.000000000000000000e+00
1.210739062500000000e+04 1.546529960632324219e+01 4.960516691207885742e-01 4.913698699054779127e+02 1.445144265890121460e-01 4.680932341042491771e+02 2.454639196395874023e+00 1.494703888893127441e+00 1.293580174446105957e+00 0.000000000000000000e+00
1.210788867187500000e+04 1.546464729309082031e+01 4.954573512077331543e-01 4.763069626427504204e+02 1.445061713457107544e-01 4.536357589637624983e+02 2.453510284423828125e+00 1.494904637336730957e+00 1.293764591217041016e+00 0.000000000000000000e+00
1.210838281250000000e+04 1.546399784088134766e+01 4.949548840522766113e-01 4.792978224965738150e+02 1.446028351783752441e-01 4.557303407127740229e+02 2.453205108642578125e+00 1.495469927787780762e+00 1.294128775596618652e+00 0.000000000000000000e+00
1.210888378906250000e+04 1.546334457397460938e+01 4.946110248565673828e-01 4.868354740742174158e+02 1.439004838466644287e-01 4.632069648508505679e+02 2.452467441558837891e+00 1.495534420013427734e+00 1.295093774795532227e+00 0.000000000000000000e+00
1.210938085937500000e+04 1.546269512176513672e+01 4.940994381904602051e-01 5.035331420632583672e+02 1.444946080446243286e-01 4.784501413153103613e+02 2.451666116714477539e+00 1.495810866355895996e+00 1.294563889503479004e+00 0.000000000000000000e+00
1.210987988281250000e+04 1.546203994750976562e+01 4.933794736862182617e-01 5.045207444549431557e+02 1.449016481637954712e-01 4.797585717487114607e+02 2.451232910156250000e+00 1.496623635292053223e+00 1.294740200042724609e+00 0.000000000000000000e+00
1.211038183593750000e+04 1.546138286590576172e+01 4.931661188602447510e-01 4.697097485572563187e+02 1.435545980930328369e-01 4.469941994256406588e+02 2.451933383941650391e+00 1.497370719909667969e+00 1.297132611274719238e+00 0.000000000000000000e+00
1.211088378906250000e+04 1.546072483062744141e+01 4.923801720142364502e-01 4.938970876390731064e+02 1.446422338485717773e-01 4.700124732569316848e+02 2.450998783111572266e+00 1.497976899147033691e+00 1.296247124671936035e+00 0.000000000000000000e+00
1.211138085937500000e+04 1.546007537841796875e+01 4.920046031475067139e-01 5.011318752409678154e+02 1.443538814783096313e-01 4.777322571916187144e+02 2.451163768768310547e+00 1.498640418052673340e+00 1.297195196151733398e+00 0.000000000000000000e+00
1.211187890625000000e+04 1.545942497253417969e+01 4.914612472057342529e-01 4.853756797908810086e+02 1.443842202425003052e-01 4.611435252648681740e+02 2.450430154800415039e+00 1.499006152153015137e+00 1.297472476959228516e+00 0.000000000000000000e+00
1.211238378906250000e+04 1.545876502990722656e+01 4.912586212158203125e-01 5.170326554493049116e+02 1.443680077791213989e-01 4.925960073891469619e+02 2.450283765792846680e+00 1.499220371246337891e+00 1.297678947448730469e+00 0.000000000000000000e+00
1.211288671875000000e+04 1.545810508728027344e+01 4.909440577030181885e-01 4.573529452826167017e+02 1.440611034631729126e-01 4.346559278042047936e+02 2.450213909149169922e+00 1.499649286270141602e+00 1.298448562622070312e+00 0.000000000000000000e+00
1.211338476562500000e+04 1.545745468139648438e+01 4.905037283897399902e-01 4.733904442226847777e+02 1.442045569419860840e-01 4.510035899633608096e+02 2.450091361999511719e+00 1.500234723091125488e+00 1.298769116401672363e+00 0.000000000000000000e+00
1.211387890625000000e+04 1.545680713653564453e+01 4.898020625114440918e-01 4.900675856682106541e+02 1.440874189138412476e-01 4.663102156201375124e+02 2.449013471603393555e+00 1.500627279281616211e+00 1.299261212348937988e+00 0.000000000000000000e+00
1.211438085937500000e+04 1.545615005493164062e+01 4.892714023590087891e-01 5.005376047316961490e+02 1.440523266792297363e-01 4.760813443469168078e+02 2.449161291122436523e+00 1.501514434814453125e+00 1.300074934959411621e+00 0.000000000000000000e+00
1.211488476562500000e+04 1.545549297332763672e+01 4.890331923961639404e-01 5.048703595206765726e+02 1.439921408891677856e-01 4.801962552978554299e+02 2.448998689651489258e+00 1.501772403717041016e+00 1.300376534461975098e+00 0.000000000000000000e+00
1.211538183593750000e+04 1.545484256744384766e+01 4.886886775493621826e-01 4.797751463171869091e+02 1.443689465522766113e-01 4.561658837585703168e+02 2.448670625686645508e+00 1.502088665962219238e+00 1.300160408020019531e+00 0.000000000000000000e+00
1.211587988281250000e+04 1.545419216156005859e+01 4.881352484226226807e-01 4.891326939396128068e+02 1.440253853797912598e-01 4.664921910030288359e+02 2.448058128356933594e+00 1.502544283866882324e+00 1.301001667976379395e+00 0.000000000000000000e+00
1.211638085937500000e+04 1.545353794097900391e+01 4.875574409961700439e-01 4.619362319738577298e+02 1.438465863466262817e-01 4.393493126124468517e+02 2.446800231933593750e+00 1.502640247344970703e+00 1.301317334175109863e+00 0.000000000000000000e+00
1.211687792968750000e+04 1.545288753509521484e+01 4.869038164615631104e-01 4.823471260594871524e+02 1.437055617570877075e-01 4.594218902008042278e+02 2.446552991867065430e+00 1.503470778465270996e+00 1.302220344543457031e+00 0.000000000000000000e+00
1.211737597656250000e+04 1.545223522186279297e+01 4.862310290336608887e-01 5.044192906793637690e+02 1.443484127521514893e-01 4.799411233737176872e+02 2.446133375167846680e+00 1.504224538803100586e+00 1.302035927772521973e+00 0.000000000000000000e+00
1.211787792968750000e+04 1.545158004760742188e+01 4.859712719917297363e-01 4.960317269413353642e+02 1.436867713928222656e-01 4.718520138655600817e+02 2.445682048797607422e+00 1.504337787628173828e+00 1.302995800971984863e+00 0.000000000000000000e+00
1.211838281250000000e+04 1.545092010498046875e+01 4.849897027015686035e-01 4.948782648369911499e+02 1.441171467304229736e-01 4.714671676897805810e+02 2.445557355880737305e+00 1.505738377571105957e+00 1.303647756576538086e+00 0.000000000000000000e+00
1.211888574218750000e+04 1.545026493072509766e+01 4.846524298191070557e-01 4.945811659283895096e+02 1.438342034816741943e-01 4.703751816402461827e+02 2.444856882095336914e+00 1.505814790725708008e+00 1.304082751274108887e+00 0.000000000000000000e+00
1.211937695312500000e+04 1.544962215423583984e+01 4.839243292808532715e-01 4.842610430398449921e+02 1.440780311822891235e-01 4.605923432883841429e+02 2.444678068161010742e+00 1.506801366806030273e+00 1.304619073867797852e+00 0.000000000000000000e+00
1.211987890625000000e+04 1.544896507263183594e+01 4.836166501045227051e-01 4.747521313547820228e+02 1.439106017351150513e-01 4.516631526994133310e+02 2.444299459457397461e+00 1.507031679153442383e+00 1.305036902427673340e+00 0.000000000000000000e+00
1.212038281250000000e+04 1.544830703735351562e+01 4.830082058906555176e-01 4.818305150501407752e+02 1.437731832265853882e-01 4.584393300506763467e+02 2.443071365356445312e+00 1.507191181182861328e+00 1.305354475975036621e+00 0.000000000000000000e+00
1.212087890625000000e+04 1.544766044616699219e+01 4.824409484863281250e-01 4.808992697215030034e+02 1.437964141368865967e-01 4.578906354404438730e+02 2.443814992904663086e+00 1.508505463600158691e+00 1.306462287902832031e+00 0.000000000000000000e+00
1.212137988281250000e+04 1.544700527191162109e+01 4.818170368671417236e-01 4.890704984715816295e+02 1.441424340009689331e-01 4.645436907907538284e+02 2.443257808685302734e+00 1.509102702140808105e+00 1.306527495384216309e+00 0.000000000000000000e+00
1.212188476562500000e+04 1.544634723663330078e+01 4.813879132270812988e-01 5.034905264269617078e+02 1.433939039707183838e-01 4.789550105886029314e+02 2.442818164825439453e+00 1.509478807449340820e+00 1.307831645011901855e+00 0.000000000000000000e+00
1.212238183593750000e+04 1.544569778442382812e+01 4.809006452560424805e-01 5.054226066370441686e+02 1.440472602844238281e-01 4.812452695064291674e+02 2.441582441329956055e+00 1.509450554847717285e+00 1.306952953338623047e+00 0.000000000000000000e+00
1.212287890625000000e+04 1.544504547119140625e+01 4.800184071063995361e-01 5.044626229999323073e+02 1.442894935607910156e-01 4.811289598306589710e+02 2.440094232559204102e+00 1.509862065315246582e+00 1.306992650032043457e+00 0.000000000000000000e+00
1.212338378906250000e+04 1.544438743591308594e+01 4.795110523700714111e-01 4.789123070392762997e+02 1.437487155199050903e-01 4.560416533889878679e+02 2.440566539764404297e+00 1.510920643806457520e+00 1.308616399765014648e+00 0.000000000000000000e+00
1.212388281250000000e+04 1.544373703002929688e+01 4.791134297847747803e-01 5.051366981775539102e+02 1.433738619089126587e-01 4.810239612626335770e+02 2.440626859664916992e+00 1.511558890342712402e+00 1.309660077095031738e+00 0.000000000000000000e+00
1.212437988281250000e+04 1.544308757781982422e+01 4.785653054714202881e-01 4.922563998481439285e+02 1.436719000339508057e-01 4.680649281827083996e+02 2.439832448959350586e+00 1.511895298957824707e+00 1.309561252593994141e+00 0.000000000000000000e+00
1.212487500000000000e+04 1.544244003295898438e+01 4.778581857681274414e-01 5.113679362436280940e+02 1.437346786260604858e-01 4.864835745407677905e+02 2.439959049224853516e+00 1.513043284416198730e+00 1.310473322868347168e+00 0.000000000000000000e+00
1.212537792968750000e+04 1.544178485870361328e+01 4.774465858936309814e-01 5.001609524981068375e+02 1.437501609325408936e-01 4.759352720039532301e+02 2.439407348632812500e+00 1.513324022293090820e+00 1.310696125030517578e+00 0.000000000000000000e+00
1.212588574218750000e+04 1.544112205505371094e+01 4.769200980663299561e-01 5.024368455906333679e+02 1.438282132148742676e-01 4.784465573616020038e+02 2.439143896102905273e+00 1.513957381248474121e+00 1.311142325401306152e+00 0.000000000000000000e+00
1.212638281250000000e+04 1.544047260284423828e+01 4.766627252101898193e-01 4.968712265830001229e+02 1.435155570507049561e-01 4.723106164065205803e+02 2.439072847366333008e+00 1.514302968978881836e+00 1.311851739883422852e+00 0.000000000000000000e+00
1.212687890625000000e+04 1.543982505798339844e+01 4.762920141220092773e-01 5.017732502582762777e+02 1.436122208833694458e-01 4.779886408073390953e+02 2.439388513565063477e+00 1.515060544013977051e+00 1.312381148338317871e+00 0.000000000000000000e+00
1.212737988281250000e+04 1.543917274475097656e+01 4.756652414798736572e-01 4.923048573492105788e+02 1.435692608356475830e-01 4.692534232301131283e+02 2.437915086746215820e+00 1.515094757080078125e+00 1.312467217445373535e+00 0.000000000000000000e+00
1.212787792968750000e+04 1.543852233886718750e+01 4.749524295330047607e-01 5.230514323782384736e+02 1.438211947679519653e-01 4.975581934957914996e+02 2.437905788421630859e+00 1.516169309616088867e+00 1.313067197799682617e+00 0.000000000000000000e+00
1.212837695312500000e+04 1.543787002563476562e+01 4.745879769325256348e-01 4.981854302586683048e+02 1.438680589199066162e-01 4.743014575973243723e+02 2.437268495559692383e+00 1.516325473785400391e+00 1.313140869140625000e+00 0.000000000000000000e+00
1.212888476562500000e+04 1.543720722198486328e+01 4.739037156105041504e-01 5.091265863427938712e+02 1.437048316001892090e-01 4.843195781206346737e+02 2.436407804489135742e+00 1.516827583312988281e+00 1.313790082931518555e+00 0.000000000000000000e+00
1.212938964843750000e+04 1.543655204772949219e+01 4.738760888576507568e-01 4.701823046334573064e+02 1.433981359004974365e-01 4.473457604324774479e+02 2.436594009399414062e+00 1.516985416412353516e+00 1.314329862594604492e+00 0.000000000000000000e+00
1.212988183593750000e+04 1.543590736389160156e+01 4.737019836902618408e-01 4.858592577505426675e+02 1.429425477981567383e-01 4.625855248987410846e+02 2.436306238174438477e+00 1.517070412635803223e+00 1.315002560615539551e+00 0.000000000000000000e+00
1.213038085937500000e+04 1.543525791168212891e+01 4.727281928062438965e-01 5.051820305908640307e+02 1.438450515270233154e-01 4.807181928042558638e+02 2.435938596725463867e+00 1.518319249153137207e+00 1.314897775650024414e+00 0.000000000000000000e+00
1.213088183593750000e+04 1.543460273742675781e+01 4.721592962741851807e-01 5.049904501044478025e+02 1.434856057167053223e-01 4.793548965466586651e+02 2.434521913528442383e+00 1.518299698829650879e+00 1.315353512763977051e+00 0.000000000000000000e+00
1.213138183593750000e+04 1.543395233154296875e+01 4.717493653297424316e-01 5.130436757697927987e+02 1.433146744966506958e-01 4.887471971236189461e+02 2.434796571731567383e+00 1.519093632698059082e+00 1.316266298294067383e+00 0.000000000000000000e+00
1.213187988281250000e+04 1.543330478668212891e+01 4.711839258670806885e-01 4.914199405225983242e+02 1.432899832725524902e-01 4.674538479814582388e+02 2.434464931488037109e+00 1.519745707511901855e+00 1.316863894462585449e+00 0.000000000000000000e+00
1.213238085937500000e+04 1.543264961242675781e+01 4.709263443946838379e-01 4.943442802703519305e+02 1.435082256793975830e-01 4.708782908744973383e+02 2.433749914169311523e+00 1.519690752029418945e+00 1.316528916358947754e+00 0.000000000000000000e+00
1.213288476562500000e+04 1.543199253082275391e+01 4.706474542617797852e-01 4.913127524224465787e+02 1.433474123477935791e-01 4.681003877914621398e+02 2.433238744735717773e+00 1.519795417785644531e+00 1.316831231117248535e+00 0.000000000000000000e+00
1.213338085937500000e+04 1.543134498596191406e+01 4.698803424835205078e-01 4.893838256595234384e+02 1.438595950603485107e-01 4.648493913973974259e+02 2.433046102523803711e+00 1.520841360092163086e+00 1.317062735557556152e+00 0.000000000000000000e+00
1.213388085937500000e+04 1.543069458007812500e+01 4.695319831371307373e-01 4.811949218926911840e+02 1.437248736619949341e-01 4.579857269776745738e+02 2.432390213012695312e+00 1.520961046218872070e+00 1.317343950271606445e+00 0.000000000000000000e+00
1.213438183593750000e+04 1.543004035949707031e+01 4.693492054939270020e-01 4.847686427368220734e+02 1.434414088726043701e-01 4.615848072050375208e+02 2.432922363281250000e+00 1.521571874618530273e+00 1.318246603012084961e+00 0.000000000000000000e+00
1.213488085937500000e+04 1.542938995361328125e+01 4.688270986080169678e-01 4.716802191353901321e+02 1.433547437191009521e-01 4.484892562670346479e+02 2.432611227035522461e+00 1.522171854972839355e+00 1.318880677223205566e+00 0.000000000000000000e+00
1.213537792968750000e+04 1.542874526977539062e+01 4.692070186138153076e-01 4.828829191535442078e+02 1.432285308837890625e-01 4.592118799366106714e+02 2.432428359985351562e+00 1.521479249000549316e+00 1.318446993827819824e+00 0.000000000000000000e+00
